,4,5,6,7,8,9,10,11,12
3,0.025299999999999993,0.03549999999999998,0.04809999999999997,0.06090000000000002,0.08149999999999999,0.10079999999999993,0.12029999999999998,0.14020000000000002,0.15140000000000003
5,0.012400000000000008,0.022400000000000003,0.04099999999999999,0.058599999999999985,0.08049999999999997,0.10009999999999998,0.12479999999999998,0.15620000000000006,0.18349999999999997
7,0.009200000000000005,0.01730000000000001,0.03339999999999998,0.05019999999999996,0.07409999999999997,0.1021,0.1281,0.15560000000000007,0.20120000000000016
